gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
2018021137,/api/v1/game/2018021137/feed/live,R,20182019,2019-03-21T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,0,21,28,8,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018021137/content
2018021138,/api/v1/game/2018021138/feed/live,R,20182019,2019-03-21T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,43,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021138/content
2018021139,/api/v1/game/2018021139/feed/live,R,20182019,2019-03-21T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,0,31,19,7,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018021139/content
2018021140,/api/v1/game/2018021140/feed/live,R,20182019,2019-03-22T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,0,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021140/content
2018021141,/api/v1/game/2018021141/feed/live,R,20182019,2019-03-22T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,34,21,5,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018021141/content
2018021142,/api/v1/game/2018021142/feed/live,R,20182019,2019-03-22T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,0,24,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018021142/content
2018021143,/api/v1/game/2018021143/feed/live,R,20182019,2019-03-22T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,23,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021143/content
2018021144,/api/v1/game/2018021144/feed/live,R,20182019,2019-03-22T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,21,31,5,league,9,Ottawa Senators,/api/v1/teams/9,0,34,16,7,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021144/content
2018021145,/api/v1/game/2018021145/feed/live,R,20182019,2019-03-22T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021145/content
2018021146,/api/v1/game/2018021146/feed/live,R,20182019,2019-03-22T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,19,3,league,52,Winnipeg Jets,/api/v1/teams/52,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018021146/content
2018021147,/api/v1/game/2018021147/feed/live,R,20182019,2019-03-22T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,7,league,28,San Jose Sharks,/api/v1/teams/28,0,23,28,6,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018021147/content
2018021148,/api/v1/game/2018021148/feed/live,R,20182019,2019-03-22T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,0,32,19,7,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018021148/content
2018021149,/api/v1/game/2018021149/feed/live,R,20182019,2019-03-23T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,7,league,28,San Jose Sharks,/api/v1/teams/28,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018021149/content
2018021150,/api/v1/game/2018021150/feed/live,R,20182019,2019-03-23T17:00:00Z,Preview,1,Scheduled,1,FALSE,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,0,21,28,8,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018021150/content
2018021151,/api/v1/game/2018021151/feed/live,R,20182019,2019-03-23T17:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018021151/content
2018021152,/api/v1/game/2018021152/feed/live,R,20182019,2019-03-23T19:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,0,23,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018021152/content
2018021153,/api/v1/game/2018021153/feed/live,R,20182019,2019-03-23T20:00:00Z,Preview,1,Scheduled,1,FALSE,0,21,31,5,league,9,Ottawa Senators,/api/v1/teams/9,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021153/content
2018021154,/api/v1/game/2018021154/feed/live,R,20182019,2019-03-23T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,0,36,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018021154/content
2018021155,/api/v1/game/2018021155/feed/live,R,20182019,2019-03-23T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,0,31,19,7,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018021155/content
2018021156,/api/v1/game/2018021156/feed/live,R,20182019,2019-03-23T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,0,24,24,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018021156/content
2018021157,/api/v1/game/2018021157/feed/live,R,20182019,2019-03-23T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021157/content
2018021158,/api/v1/game/2018021158/feed/live,R,20182019,2019-03-23T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,21,5,league,18,Nashville Predators,/api/v1/teams/18,0,36,19,3,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018021158/content
2018021159,/api/v1/game/2018021159/feed/live,R,20182019,2019-03-24T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,43,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021159/content
2018021160,/api/v1/game/2018021160/feed/live,R,20182019,2019-03-24T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021160/content
2018021161,/api/v1/game/2018021161/feed/live,R,20182019,2019-03-24T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,16,7,league,20,Calgary Flames,/api/v1/teams/20,0,26,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021161/content
2018021162,/api/v1/game/2018021162/feed/live,R,20182019,2019-03-24T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018021162/content
2018021163,/api/v1/game/2018021163/feed/live,R,20182019,2019-03-24T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,23,28,6,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018021163/content
2018021164,/api/v1/game/2018021164/feed/live,R,20182019,2019-03-24T16:30:00Z,Preview,1,Scheduled,1,FALSE,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,0,32,19,7,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018021164/content
2018021165,/api/v1/game/2018021165/feed/live,R,20182019,2019-03-24T19:00:00Z,Preview,1,Scheduled,1,FALSE,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018021165/content
2018021166,/api/v1/game/2018021166/feed/live,R,20182019,2019-03-24T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,19,7,league,8,Montréal Canadiens,/api/v1/teams/8,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021166/content
2018021167,/api/v1/game/2018021167/feed/live,R,20182019,2019-03-25T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,0,24,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018021167/content
2018021168,/api/v1/game/2018021168/feed/live,R,20182019,2019-03-25T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,0,26,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021168/content
2018021169,/api/v1/game/2018021169/feed/live,R,20182019,2019-03-25T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,13,Florida Panthers,/api/v1/teams/13,0,36,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018021169/content
2018021170,/api/v1/game/2018021170/feed/live,R,20182019,2019-03-25T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,0,21,28,8,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018021170/content
2018021171,/api/v1/game/2018021171/feed/live,R,20182019,2019-03-25T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018021171/content
2018021172,/api/v1/game/2018021172/feed/live,R,20182019,2019-03-25T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,0,43,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018021172/content
2018021173,/api/v1/game/2018021173/feed/live,R,20182019,2019-03-26T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,0,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021173/content
2018021174,/api/v1/game/2018021174/feed/live,R,20182019,2019-03-26T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,21,5,league,18,Nashville Predators,/api/v1/teams/18,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018021174/content
2018021175,/api/v1/game/2018021175/feed/live,R,20182019,2019-03-26T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,0,36,19,3,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018021175/content
2018021176,/api/v1/game/2018021176/feed/live,R,20182019,2019-03-26T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,6,league,26,Los Angeles Kings,/api/v1/teams/26,0,34,16,7,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021176/content
2018021177,/api/v1/game/2018021177/feed/live,R,20182019,2019-03-26T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,0,34,17,7,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018021177/content
2018021178,/api/v1/game/2018021178/feed/live,R,20182019,2019-03-26T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,32,19,7,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018021178/content
2018021179,/api/v1/game/2018021179/feed/live,R,20182019,2019-03-26T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018021179/content
2018021180,/api/v1/game/2018021180/feed/live,R,20182019,2019-03-26T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,13,Florida Panthers,/api/v1/teams/13,0,31,19,7,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018021180/content
2018021181,/api/v1/game/2018021181/feed/live,R,20182019,2019-03-26T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,0,21,31,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018021181/content
2018021182,/api/v1/game/2018021182/feed/live,R,20182019,2019-03-27T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,6,league,26,Los Angeles Kings,/api/v1/teams/26,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021182/content
2018021183,/api/v1/game/2018021183/feed/live,R,20182019,2019-03-27T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,26,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021183/content
2018021184,/api/v1/game/2018021184/feed/live,R,20182019,2019-03-27T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018021184/content
2018021185,/api/v1/game/2018021185/feed/live,R,20182019,2019-03-27T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018021185/content
2018021186,/api/v1/game/2018021186/feed/live,R,20182019,2019-03-27T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018021186/content
2018021187,/api/v1/game/2018021187/feed/live,R,20182019,2019-03-28T01:30:00Z,Preview,1,Scheduled,1,FALSE,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,0,34,16,7,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021187/content
2018021188,/api/v1/game/2018021188/feed/live,R,20182019,2019-03-28T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,0,23,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018021188/content
2018021189,/api/v1/game/2018021189/feed/live,R,20182019,2019-03-28T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018021189/content
2018021190,/api/v1/game/2018021190/feed/live,R,20182019,2019-03-28T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,19,7,league,15,Washington Capitals,/api/v1/teams/15,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021190/content
2018021191,/api/v1/game/2018021191/feed/live,R,20182019,2019-03-28T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,19,7,league,8,Montréal Canadiens,/api/v1/teams/8,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018021191/content
2018021192,/api/v1/game/2018021192/feed/live,R,20182019,2019-03-28T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,13,Florida Panthers,/api/v1/teams/13,0,21,31,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018021192/content
2018021193,/api/v1/game/2018021193/feed/live,R,20182019,2019-03-29T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,0,36,19,3,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018021193/content
2018021194,/api/v1/game/2018021194/feed/live,R,20182019,2019-03-29T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021194/content
2018021195,/api/v1/game/2018021195/feed/live,R,20182019,2019-03-29T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,28,6,league,26,Los Angeles Kings,/api/v1/teams/26,0,26,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021195/content
2018021196,/api/v1/game/2018021196/feed/live,R,20182019,2019-03-29T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,24,25,9,league,16,Chicago Blackhawks,/api/v1/teams/16,0,34,17,7,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018021196/content
2018021197,/api/v1/game/2018021197/feed/live,R,20182019,2019-03-29T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,24,24,8,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018021197/content
2018021198,/api/v1/game/2018021198/feed/live,R,20182019,2019-03-29T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,21,5,league,18,Nashville Predators,/api/v1/teams/18,0,30,20,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018021198/content
2018021199,/api/v1/game/2018021199/feed/live,R,20182019,2019-03-29T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,21,28,8,league,1,New Jersey Devils,/api/v1/teams/1,0,23,28,7,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018021199/content
2018021200,/api/v1/game/2018021200/feed/live,R,20182019,2019-03-30T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,0,23,23,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018021200/content
2018021201,/api/v1/game/2018021201/feed/live,R,20182019,2019-03-30T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,34,16,7,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021201/content
2018021202,/api/v1/game/2018021202/feed/live,R,20182019,2019-03-30T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,27,25,5,league,30,Minnesota Wild,/api/v1/teams/30,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018021202/content
2018021203,/api/v1/game/2018021203/feed/live,R,20182019,2019-03-30T17:30:00Z,Preview,1,Scheduled,1,FALSE,0,26,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,0,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021203/content
2018021204,/api/v1/game/2018021204/feed/live,R,20182019,2019-03-30T17:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,8,league,13,Florida Panthers,/api/v1/teams/13,0,32,17,8,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018021204/content
2018021205,/api/v1/game/2018021205/feed/live,R,20182019,2019-03-30T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,18,3,league,10,Toronto Maple Leafs,/api/v1/teams/10,0,21,31,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018021205/content
2018021206,/api/v1/game/2018021206/feed/live,R,20182019,2019-03-30T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,19,7,league,15,Washington Capitals,/api/v1/teams/15,0,43,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018021206/content
2018021207,/api/v1/game/2018021207/feed/live,R,20182019,2019-03-30T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,21,28,8,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018021207/content
2018021208,/api/v1/game/2018021208/feed/live,R,20182019,2019-03-30T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,28,21,7,league,7,Buffalo Sabres,/api/v1/teams/7,0,34,17,6,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018021208/content
2018021209,/api/v1/game/2018021209/feed/live,R,20182019,2019-03-30T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,19,7,league,8,Montréal Canadiens,/api/v1/teams/8,0,36,19,3,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018021209/content
2018021210,/api/v1/game/2018021210/feed/live,R,20182019,2019-03-31T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,21,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,0,34,21,5,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018021210/content
2018021211,/api/v1/game/2018021211/feed/live,R,20182019,2019-03-31T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,24,4,league,54,Vegas Golden Knights,/api/v1/teams/54,0,34,17,7,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018021211/content
2018021212,/api/v1/game/2018021212/feed/live,R,20182019,2019-03-31T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,24,27,5,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021212/content
